date,stop,seq,direction,hour,boardings,weekday,week_num,semester,sem_num,is_exam,is_exam_mid,is_exam_fin,is_pre_exam,is_holiday,is_sat_1floor,is_sat_2floor,boardings_lag1,boardings_lag7,boardings_roll3,temp_avg,precip_mm,is_rainy,is_cold,is_hot
2026_03_16,아이파크정문,6,depart,13,9.0,0,3,2026_1,1,0,0,0,0,0,0,0,19.0,12.0,12.0,4.8,0.0,0,1,0
2026_03_17,아이파크정문,6,depart,13,16.0,1,3,2026_1,1,0,0,0,0,0,0,0,9.0,15.0,11.666666666666666,4.8,0.0,0,1,0
2026_03_23,아이파크정문,6,depart,13,10.0,0,4,2026_1,1,0,0,0,0,0,0,0,16.0,10.0,14.666666666666666,8.5,0.0,0,0,0
2026_03_24,아이파크정문,6,depart,13,14.0,1,4,2026_1,1,0,0,0,0,0,0,0,10.0,7.0,11.666666666666666,10.1,0.0,0,0,0
2026_03_25,아이파크정문,6,depart,13,8.0,2,4,2026_1,1,0,0,0,0,0,0,0,14.0,19.0,13.333333333333334,10.3,0.0,0,0,0
2026_03_26,아이파크정문,6,depart,13,9.0,3,4,2026_1,1,0,0,0,0,0,0,0,8.0,9.0,10.666666666666666,9.1,0.0,0,0,0
2026_03_27,아이파크정문,6,depart,13,13.0,4,4,2026_1,1,0,0,0,0,0,0,0,9.0,16.0,10.333333333333334,9.3,0.1,0,0,0
2026_03_30,아이파크정문,6,depart,13,9.0,0,5,2026_1,1,0,0,0,0,0,0,0,13.0,10.0,10.0,13.3,3.7,1,0,0
2026_03_31,아이파크정문,6,depart,13,9.0,1,5,2026_1,1,0,0,0,0,0,0,0,9.0,14.0,10.333333333333334,13.7,9.5,1,0,0
2026_04_01,아이파크정문,6,depart,13,9.0,2,5,2026_1,1,0,0,0,0,0,0,0,9.0,8.0,10.333333333333334,11.2,0.0,0,0,0
2026_04_02,아이파크정문,6,depart,13,18.0,3,5,2026_1,1,0,0,0,0,0,0,0,9.0,9.0,9.0,9.0,0.0,0,0,0
2026_04_03,아이파크정문,6,depart,13,13.0,4,5,2026_1,1,0,0,0,0,0,0,0,18.0,13.0,12.0,12.4,0.0,0,0,0
2026_04_06,아이파크정문,6,depart,13,10.0,0,6,2026_1,1,0,0,0,1,0,0,0,13.0,9.0,13.333333333333334,10.0,7.1,1,0,0
2026_04_07,아이파크정문,6,depart,13,12.0,1,6,2026_1,1,0,0,0,1,0,0,0,10.0,9.0,13.666666666666666,6.3,0.0,0,0,0
2026_04_08,아이파크정문,6,depart,13,11.0,2,6,2026_1,1,0,0,0,1,0,0,0,12.0,9.0,11.666666666666666,7.1,0.0,0,0,0
2026_04_09,아이파크정문,6,depart,13,5.0,3,6,2026_1,1,0,0,0,1,0,0,0,11.0,18.0,11.0,8.8,20.1,1,0,0
2026_04_10,아이파크정문,6,depart,13,22.0,4,6,2026_1,1,0,0,0,1,0,0,0,5.0,13.0,9.333333333333334,9.9,4.9,1,0,0
2026_04_13,아이파크정문,6,depart,13,15.0,0,7,2026_1,1,0,0,0,0,0,0,0,22.0,10.0,12.666666666666666,15.4,0.0,0,0,0
2026_04_14,아이파크정문,6,depart,13,8.0,1,7,2026_1,1,0,0,0,0,0,0,0,15.0,12.0,14.0,17.7,0.0,0,0,0
2026_04_15,아이파크정문,6,depart,13,10.0,2,7,2026_1,1,0,0,0,0,0,0,0,8.0,11.0,15.0,16.5,0.0,0,0,0
2026_04_16,아이파크정문,6,depart,13,11.0,3,7,2026_1,1,1,1,0,0,0,0,0,10.0,5.0,11.0,17.5,0.0,0,0,0
2026_04_17,아이파크정문,6,depart,13,11.0,4,7,2026_1,1,1,1,0,0,0,0,0,11.0,22.0,9.666666666666666,14.7,0.2,0,0,0
2026_04_20,아이파크정문,6,depart,13,9.0,0,8,2026_1,1,1,1,0,0,0,0,0,11.0,15.0,10.666666666666666,11.4,0.7,1,0,0
2026_04_21,아이파크정문,6,depart,13,12.0,1,8,2026_1,1,1,1,0,0,0,0,0,9.0,8.0,10.333333333333334,10.6,0.0,0,0,0
2026_04_22,아이파크정문,6,depart,13,19.0,2,8,2026_1,1,1,1,0,0,0,0,0,12.0,10.0,10.666666666666666,12.5,0.0,0,0,0
2026_04_23,아이파크정문,6,depart,13,16.0,3,8,2026_1,1,1,1,0,0,0,0,0,19.0,11.0,13.333333333333334,16.0,0.0,0,0,0
2026_04_24,아이파크정문,6,depart,13,19.0,4,8,2026_1,1,1,1,0,0,0,0,0,16.0,11.0,15.666666666666666,15.9,0.0,0,0,0
2025_03_05,아이파크정문,6,depart,14,23.0,2,1,2025_1,1,0,0,0,0,0,1,0,,,,3.1,0.1,0,1,0
2025_03_06,아이파크정문,6,depart,14,20.0,3,1,2025_1,1,0,0,0,0,0,0,0,23.0,,23.0,2.6,0.0,0,1,0
2025_03_07,아이파크정문,6,depart,14,8.0,4,1,2025_1,1,0,0,0,0,0,0,0,20.0,,21.5,2.1,0.0,0,1,0
2025_03_10,아이파크정문,6,depart,14,38.0,0,2,2025_1,1,0,0,0,0,0,1,0,8.0,,17.0,4.8,0.0,0,1,0
2025_03_12,아이파크정문,6,depart,14,21.0,2,2,2025_1,1,0,0,0,0,0,1,0,38.0,,22.0,6.6,0.0,0,0,0
2025_03_13,아이파크정문,6,depart,14,21.0,3,2,2025_1,1,0,0,0,0,0,0,0,21.0,23.0,22.333333333333332,6.5,0.0,0,0,0
2025_03_14,아이파크정문,6,depart,14,10.0,4,2,2025_1,1,0,0,0,0,0,0,0,21.0,20.0,26.666666666666668,10.4,0.0,0,0,0
2025_03_17,아이파크정문,6,depart,14,18.0,0,3,2025_1,1,0,0,0,0,0,0,0,10.0,8.0,17.333333333333332,1.2,0.0,0,1,0
2025_03_18,아이파크정문,6,depart,14,6.0,1,3,2025_1,1,0,0,0,0,0,0,0,18.0,38.0,16.333333333333332,0.5,7.4,1,1,0
2025_03_19,아이파크정문,6,depart,14,15.0,2,3,2025_1,1,0,0,0,0,0,0,0,6.0,21.0,11.333333333333334,-0.6,0.0,0,1,0
2025_03_20,아이파크정문,6,depart,14,18.0,3,3,2025_1,1,0,0,0,0,0,0,0,15.0,21.0,13.0,5.2,0.0,0,0,0
2025_03_21,아이파크정문,6,depart,14,9.0,4,3,2025_1,1,0,0,0,0,0,0,0,18.0,10.0,13.0,8.7,0.0,0,0,0
2025_03_24,아이파크정문,6,depart,14,18.0,0,4,2025_1,1,0,0,0,0,0,0,0,9.0,18.0,14.0,12.8,0.0,0,0,0
2025_03_25,아이파크정문,6,depart,14,11.0,1,4,2025_1,1,0,0,0,0,0,0,0,18.0,6.0,15.0,10.5,0.0,0,0,0
2025_03_26,아이파크정문,6,depart,14,26.0,2,4,2025_1,1,0,0,0,0,0,1,0,11.0,15.0,12.666666666666666,12.3,0.0,0,0,0
2025_03_27,아이파크정문,6,depart,14,7.0,3,4,2025_1,1,0,0,0,0,0,0,0,26.0,18.0,18.333333333333332,12.8,1.0,1,0,0
2025_03_28,아이파크정문,6,depart,14,12.0,4,4,2025_1,1,0,0,0,0,0,0,0,7.0,9.0,14.666666666666666,6.0,0.0,0,0,0
2025_03_31,아이파크정문,6,depart,14,38.0,0,5,2025_1,1,0,0,0,0,0,1,0,12.0,18.0,15.0,4.8,0.0,0,1,0
2025_04_01,아이파크정문,6,depart,14,19.0,1,5,2025_1,1,0,0,0,0,0,0,0,38.0,11.0,19.0,6.7,0.0,0,0,0
2025_04_02,아이파크정문,6,depart,14,12.0,2,5,2025_1,1,0,0,0,0,0,0,0,19.0,26.0,23.0,6.0,0.9,1,0,0
2025_04_03,아이파크정문,6,depart,14,16.0,3,5,2025_1,1,0,0,0,0,0,0,0,12.0,7.0,23.0,6.7,0.0,0,0,0
2025_04_04,아이파크정문,6,depart,14,7.0,4,5,2025_1,1,0,0,0,0,0,0,0,16.0,12.0,15.666666666666666,7.9,0.0,0,0,0
2025_04_07,아이파크정문,6,depart,14,10.0,0,6,2025_1,1,0,0,0,1,0,0,0,7.0,38.0,11.666666666666666,10.5,0.0,0,0,0
2025_04_08,아이파크정문,6,depart,14,25.0,1,6,2025_1,1,0,0,0,1,0,0,0,10.0,19.0,11.0,10.9,1.7,1,0,0
2025_04_09,아이파크정문,6,depart,14,17.0,2,6,2025_1,1,0,0,0,1,0,0,0,25.0,12.0,14.0,9.9,0.1,0,0,0
2025_04_10,아이파크정문,6,depart,14,1.0,3,6,2025_1,1,0,0,0,1,0,0,0,17.0,16.0,17.333333333333332,10.3,0.1,0,0,0
2025_04_11,아이파크정문,6,depart,14,10.0,4,6,2025_1,1,0,0,0,1,0,0,0,1.0,7.0,14.333333333333334,12.2,0.0,0,0,0
2025_04_14,아이파크정문,6,depart,14,13.0,0,7,2025_1,1,0,0,0,0,0,0,0,10.0,10.0,9.333333333333334,4.6,8.1,1,1,0
2025_04_15,아이파크정문,6,depart,14,24.0,1,7,2025_1,1,0,0,0,0,0,0,0,13.0,25.0,8.0,6.3,0.0,0,0,0
2025_04_16,아이파크정문,6,depart,14,32.0,2,7,2025_1,1,1,1,0,0,0,1,0,24.0,17.0,15.666666666666666,11.9,0.0,0,0,0
2025_04_17,아이파크정문,6,depart,14,9.0,3,7,2025_1,1,1,1,0,0,0,0,0,32.0,1.0,23.0,17.7,0.1,0,0,0
2025_04_18,아이파크정문,6,depart,14,11.0,4,7,2025_1,1,1,1,0,0,0,0,0,9.0,10.0,21.666666666666668,15.8,0.0,0,0,0
2025_04_21,아이파크정문,6,depart,14,18.0,0,8,2025_1,1,1,1,0,0,0,0,0,11.0,13.0,17.333333333333332,17.6,0.0,0,0,0
2025_04_22,아이파크정문,6,depart,14,19.0,1,8,2025_1,1,1,1,0,0,0,0,0,18.0,24.0,12.666666666666666,16.8,20.8,1,0,0
2025_04_23,아이파크정문,6,depart,14,34.0,2,8,2025_1,1,1,1,0,0,0,1,0,19.0,32.0,16.0,14.7,0.0,0,0,0
2025_04_24,아이파크정문,6,depart,14,52.0,3,8,2025_1,1,1,1,0,0,0,1,1,34.0,9.0,23.666666666666668,11.8,0.0,0,0,0
2025_04_25,아이파크정문,6,depart,14,42.0,4,8,2025_1,1,1,1,0,0,0,1,1,52.0,11.0,35.0,10.4,0.0,0,0,0
2025_04_28,아이파크정문,6,depart,14,16.0,0,9,2025_1,1,1,1,0,0,0,0,0,42.0,18.0,42.666666666666664,12.4,0.0,0,0,0
2025_04_29,아이파크정문,6,depart,14,41.0,1,9,2025_1,1,1,1,0,0,0,1,0,16.0,19.0,36.666666666666664,11.7,0.0,0,0,0
2025_04_30,아이파크정문,6,depart,14,24.0,2,9,2025_1,1,1,1,0,0,0,0,0,41.0,34.0,33.0,15.1,0.0,0,0,0
2025_05_01,아이파크정문,6,depart,14,13.0,3,9,2025_1,1,0,0,0,0,0,0,0,24.0,52.0,27.0,13.0,18.7,1,0,0
2025_05_02,아이파크정문,6,depart,14,12.0,4,9,2025_1,1,0,0,0,0,0,0,0,13.0,42.0,26.0,12.0,0.0,0,0,0
2025_05_05,아이파크정문,6,depart,14,5.0,0,10,2025_1,1,0,0,0,0,1,0,0,,,,11.0,0.2,0,0,0
2025_05_06,아이파크정문,6,depart,14,2.0,1,10,2025_1,1,0,0,0,0,1,0,0,,,,12.5,0.0,0,0,0
2025_05_07,아이파크정문,6,depart,14,19.0,2,10,2025_1,1,0,0,0,0,0,0,0,12.0,16.0,16.333333333333332,12.2,0.2,0,0,0
2025_05_08,아이파크정문,6,depart,14,4.0,3,10,2025_1,1,0,0,0,0,0,0,0,19.0,41.0,14.666666666666666,14.9,0.0,0,0,0
2025_05_09,아이파크정문,6,depart,14,11.0,4,10,2025_1,1,0,0,0,0,0,0,0,4.0,24.0,11.666666666666666,14.2,23.3,1,0,0
2025_05_12,아이파크정문,6,depart,14,8.0,0,11,2025_1,1,0,0,0,0,0,0,0,11.0,13.0,11.333333333333334,14.6,0.0,0,0,0
2025_05_13,아이파크정문,6,depart,14,37.0,1,11,2025_1,1,0,0,0,0,0,1,0,8.0,12.0,7.666666666666667,17.7,0.0,0,0,0
2025_05_14,아이파크정문,6,depart,14,21.0,2,11,2025_1,1,0,0,0,0,0,1,0,37.0,19.0,18.666666666666668,19.2,0.1,0,0,0
2025_05_15,아이파크정문,6,depart,14,26.0,3,11,2025_1,1,0,0,0,0,0,0,0,21.0,4.0,22.0,18.4,2.8,1,0,0
2025_05_16,아이파크정문,6,depart,14,10.0,4,11,2025_1,1,0,0,0,0,0,0,0,26.0,11.0,28.0,18.8,16.6,1,0,0
2025_05_19,아이파크정문,6,depart,14,41.0,0,12,2025_1,1,0,0,0,0,0,1,0,10.0,8.0,19.0,15.2,0.0,0,0,0
2025_05_20,아이파크정문,6,depart,14,31.0,1,12,2025_1,1,0,0,0,0,0,1,0,41.0,37.0,25.666666666666668,21.3,0.2,0,0,0
2025_05_21,아이파크정문,6,depart,14,18.0,2,12,2025_1,1,0,0,0,0,0,0,0,31.0,21.0,27.333333333333332,23.2,0.5,1,0,0
2025_05_22,아이파크정문,6,depart,14,14.0,3,12,2025_1,1,0,0,0,0,0,0,0,18.0,26.0,30.0,22.2,2.1,1,0,0
2025_05_23,아이파크정문,6,depart,14,12.0,4,12,2025_1,1,0,0,0,0,0,0,0,14.0,10.0,21.0,19.2,4.0,1,0,0
2025_05_26,아이파크정문,6,depart,14,14.0,0,13,2025_1,1,0,0,0,1,0,0,0,12.0,41.0,14.666666666666666,17.5,0.0,0,0,0
2025_05_27,아이파크정문,6,depart,14,37.0,1,13,2025_1,1,0,0,0,1,0,1,0,14.0,31.0,13.333333333333334,17.9,0.0,0,0,0
2025_05_28,아이파크정문,6,depart,14,18.0,2,13,2025_1,1,0,0,0,1,0,0,0,37.0,18.0,21.0,18.4,4.0,1,0,0
2025_05_29,아이파크정문,6,depart,14,23.0,3,13,2025_1,1,0,0,0,1,0,0,0,18.0,14.0,23.0,19.5,3.3,1,0,0
2025_05_30,아이파크정문,6,depart,14,20.0,4,13,2025_1,1,0,0,0,1,0,0,0,23.0,12.0,26.0,20.5,0.0,0,0,0
2025_06_02,아이파크정문,6,depart,14,20.0,0,14,2025_1,1,0,0,0,0,0,0,0,20.0,14.0,20.333333333333332,18.8,0.5,1,0,0
2025_06_03,아이파크정문,6,depart,14,2.0,1,14,2025_1,1,0,0,0,0,0,0,0,20.0,37.0,21.0,18.8,0.0,0,0,0
2025_06_04,아이파크정문,6,depart,14,21.0,2,14,2025_1,1,1,0,1,0,0,0,0,2.0,18.0,14.0,18.6,0.0,0,0,0
2025_06_05,아이파크정문,6,depart,14,21.0,3,14,2025_1,1,1,0,1,0,0,0,0,21.0,23.0,14.333333333333334,19.8,0.0,0,0,0
2025_06_06,아이파크정문,6,depart,14,10.0,4,14,2025_1,1,1,0,1,0,1,0,0,,,,21.9,0.0,0,0,0
2025_06_09,아이파크정문,6,depart,14,17.0,0,15,2025_1,1,1,0,1,0,0,0,0,21.0,20.0,14.666666666666666,22.6,0.1,0,0,0
2025_06_10,아이파크정문,6,depart,14,17.0,1,15,2025_1,1,1,0,1,0,0,0,0,17.0,20.0,19.666666666666668,20.0,0.1,0,0,0
2025_06_11,아이파크정문,6,depart,14,45.0,2,15,2025_1,1,1,0,1,0,0,1,0,17.0,2.0,18.333333333333332,20.5,0.0,0,0,0
2025_06_12,아이파크정문,6,depart,14,41.0,3,15,2025_1,1,1,0,1,0,0,1,0,45.0,21.0,26.333333333333332,23.2,0.0,0,0,0
2025_06_13,아이파크정문,6,depart,14,20.0,4,15,2025_1,1,1,0,1,0,0,0,0,41.0,21.0,34.333333333333336,21.7,5.0,1,0,0
2025_06_16,아이파크정문,6,depart,14,20.0,0,16,2025_1,1,1,0,1,0,0,0,0,20.0,17.0,35.333333333333336,22.3,15.4,1,0,0
2025_06_17,아이파크정문,6,depart,14,21.0,1,16,2025_1,1,1,0,1,0,0,0,0,20.0,17.0,27.0,23.0,0.2,0,0,0
2025_06_18,아이파크정문,6,depart,14,13.0,2,16,2025_1,1,0,0,0,0,0,0,0,21.0,45.0,20.333333333333332,23.7,0.0,0,0,0
2025_06_19,아이파크정문,6,depart,14,14.0,3,16,2025_1,1,0,0,0,0,0,0,0,13.0,41.0,18.0,25.3,0.6,1,0,0
2025_06_20,아이파크정문,6,depart,14,16.0,4,16,2025_1,1,0,0,0,0,0,0,0,14.0,20.0,16.0,23.1,45.8,1,0,0
2025_06_23,아이파크정문,6,depart,14,4.0,0,17,2025_1,1,0,0,0,0,0,0,0,16.0,20.0,14.333333333333334,22.5,0.0,0,0,0
2025_08_25,아이파크정문,6,depart,14,21.0,0,1,2025_2,2,0,0,0,0,0,0,0,4.0,21.0,11.333333333333334,27.5,21.9,1,0,0
2025_08_26,아이파크정문,6,depart,14,43.0,1,1,2025_2,2,0,0,0,0,0,1,0,21.0,13.0,13.666666666666666,25.3,24.3,1,0,0
2025_08_27,아이파크정문,6,depart,14,37.0,2,1,2025_2,2,0,0,0,0,0,1,0,43.0,14.0,22.666666666666668,25.1,0.1,0,0,0
2025_08_28,아이파크정문,6,depart,14,33.0,3,1,2025_2,2,0,0,0,0,0,1,0,37.0,16.0,33.666666666666664,26.0,1.1,1,0,0
2025_08_29,아이파크정문,6,depart,14,16.0,4,1,2025_2,2,0,0,0,0,0,0,0,33.0,4.0,37.666666666666664,27.2,4.8,1,0,0
2025_09_01,아이파크정문,6,depart,14,9.0,0,2,2025_2,2,0,0,0,0,0,0,0,16.0,21.0,28.666666666666668,24.9,20.5,1,0,0
2025_09_02,아이파크정문,6,depart,14,16.0,1,2,2025_2,2,0,0,0,0,0,0,0,9.0,43.0,19.333333333333332,23.9,0.1,0,0,0
2025_09_03,아이파크정문,6,depart,14,10.0,2,2,2025_2,2,0,0,0,0,0,0,0,16.0,37.0,13.666666666666666,25.0,0.0,0,0,0
2025_09_05,아이파크정문,6,depart,14,3.0,4,2,2025_2,2,0,0,0,0,0,0,0,10.0,33.0,11.666666666666666,26.0,0.2,0,0,0
2025_09_08,아이파크정문,6,depart,14,8.0,0,3,2025_2,2,0,0,0,0,0,0,0,3.0,16.0,9.666666666666666,22.5,0.0,0,0,0
2025_09_09,아이파크정문,6,depart,14,12.0,1,3,2025_2,2,0,0,0,0,0,0,0,8.0,9.0,7.0,22.1,0.8,1,0,0
2025_09_10,아이파크정문,6,depart,14,15.0,2,3,2025_2,2,0,0,0,0,0,0,0,12.0,16.0,7.666666666666667,22.4,0.0,0,0,0
2025_09_11,아이파크정문,6,depart,14,9.0,3,3,2025_2,2,0,0,0,0,0,0,0,15.0,10.0,11.666666666666666,23.3,0.0,0,0,0
2025_09_12,아이파크정문,6,depart,14,7.0,4,3,2025_2,2,0,0,0,0,0,0,0,9.0,3.0,12.0,21.9,14.3,1,0,0
2026_03_04,아이파크정문,6,depart,14,4.0,2,1,2026_1,1,0,0,0,0,0,0,0,7.0,8.0,10.333333333333334,4.2,0.0,0,1,0
2026_03_05,아이파크정문,6,depart,14,20.0,3,1,2026_1,1,0,0,0,0,0,1,0,4.0,12.0,6.666666666666667,4.1,13.6,1,1,0
2026_03_06,아이파크정문,6,depart,14,14.0,4,1,2026_1,1,0,0,0,0,0,0,0,20.0,15.0,10.333333333333334,1.3,1.5,1,1,0
2026_03_09,아이파크정문,6,depart,14,10.0,0,2,2026_1,1,0,0,0,0,0,0,0,14.0,9.0,12.666666666666666,2.9,0.0,0,1,0
2026_03_10,아이파크정문,6,depart,14,27.0,1,2,2026_1,1,0,0,0,0,0,0,0,10.0,7.0,14.666666666666666,1.2,0.0,0,1,0
2026_03_11,아이파크정문,6,depart,14,22.0,2,2,2026_1,1,0,0,0,0,0,0,0,27.0,4.0,17.0,2.4,0.0,0,1,0
2026_03_12,아이파크정문,6,depart,14,12.0,3,2,2026_1,1,0,0,0,0,0,0,0,22.0,20.0,19.666666666666668,4.6,0.0,0,1,0
2026_03_13,아이파크정문,6,depart,14,10.0,4,2,2026_1,1,0,0,0,0,0,0,0,12.0,14.0,20.333333333333332,5.5,0.0,0,0,0
2026_03_16,아이파크정문,6,depart,14,14.0,0,3,2026_1,1,0,0,0,0,0,0,0,10.0,10.0,14.666666666666666,4.8,0.0,0,1,0
2026_03_17,아이파크정문,6,depart,14,14.0,1,3,2026_1,1,0,0,0,0,0,0,0,14.0,27.0,12.0,4.8,0.0,0,1,0
2026_03_23,아이파크정문,6,depart,14,8.0,0,4,2026_1,1,0,0,0,0,0,0,0,14.0,22.0,12.666666666666666,8.5,0.0,0,0,0
2026_03_24,아이파크정문,6,depart,14,14.0,1,4,2026_1,1,0,0,0,0,0,0,0,8.0,12.0,12.0,10.1,0.0,0,0,0
2026_03_25,아이파크정문,6,depart,14,7.0,2,4,2026_1,1,0,0,0,0,0,0,0,14.0,10.0,12.0,10.3,0.0,0,0,0
2026_03_26,아이파크정문,6,depart,14,10.0,3,4,2026_1,1,0,0,0,0,0,0,0,7.0,14.0,9.666666666666666,9.1,0.0,0,0,0
2026_03_27,아이파크정문,6,depart,14,5.0,4,4,2026_1,1,0,0,0,0,0,0,0,10.0,14.0,10.333333333333334,9.3,0.1,0,0,0
2026_03_30,아이파크정문,6,depart,14,10.0,0,5,2026_1,1,0,0,0,0,0,0,0,5.0,8.0,7.333333333333333,13.3,3.7,1,0,0
2026_03_31,아이파크정문,6,depart,14,18.0,1,5,2026_1,1,0,0,0,0,0,0,0,10.0,14.0,8.333333333333334,13.7,9.5,1,0,0
2026_04_01,아이파크정문,6,depart,14,8.0,2,5,2026_1,1,0,0,0,0,0,0,0,18.0,7.0,11.0,11.2,0.0,0,0,0
2026_04_02,아이파크정문,6,depart,14,25.0,3,5,2026_1,1,0,0,0,0,0,0,0,8.0,10.0,12.0,9.0,0.0,0,0,0
2026_04_03,아이파크정문,6,depart,14,8.0,4,5,2026_1,1,0,0,0,0,0,0,0,25.0,5.0,17.0,12.4,0.0,0,0,0
2026_04_06,아이파크정문,6,depart,14,13.0,0,6,2026_1,1,0,0,0,1,0,0,0,8.0,10.0,13.666666666666666,10.0,7.1,1,0,0
2026_04_07,아이파크정문,6,depart,14,20.0,1,6,2026_1,1,0,0,0,1,0,0,0,13.0,18.0,15.333333333333334,6.3,0.0,0,0,0
2026_04_08,아이파크정문,6,depart,14,14.0,2,6,2026_1,1,0,0,0,1,0,0,0,20.0,8.0,13.666666666666666,7.1,0.0,0,0,0
2026_04_09,아이파크정문,6,depart,14,6.0,3,6,2026_1,1,0,0,0,1,0,0,0,14.0,25.0,15.666666666666666,8.8,20.1,1,0,0
2026_04_10,아이파크정문,6,depart,14,24.0,4,6,2026_1,1,0,0,0,1,0,0,0,6.0,8.0,13.333333333333334,9.9,4.9,1,0,0
2026_04_13,아이파크정문,6,depart,14,16.0,0,7,2026_1,1,0,0,0,0,0,0,0,24.0,13.0,14.666666666666666,15.4,0.0,0,0,0
2026_04_14,아이파크정문,6,depart,14,22.0,1,7,2026_1,1,0,0,0,0,0,0,0,16.0,20.0,15.333333333333334,17.7,0.0,0,0,0
2026_04_15,아이파크정문,6,depart,14,20.0,2,7,2026_1,1,0,0,0,0,0,0,0,22.0,14.0,20.666666666666668,16.5,0.0,0,0,0
2026_04_16,아이파크정문,6,depart,14,14.0,3,7,2026_1,1,1,1,0,0,0,0,0,20.0,6.0,19.333333333333332,17.5,0.0,0,0,0
2026_04_17,아이파크정문,6,depart,14,8.0,4,7,2026_1,1,1,1,0,0,0,0,0,14.0,24.0,18.666666666666668,14.7,0.2,0,0,0
2026_04_20,아이파크정문,6,depart,14,5.0,0,8,2026_1,1,1,1,0,0,0,0,0,8.0,16.0,14.0,11.4,0.7,1,0,0
2026_04_21,아이파크정문,6,depart,14,27.0,1,8,2026_1,1,1,1,0,0,0,1,0,5.0,22.0,9.0,10.6,0.0,0,0,0
2026_04_22,아이파크정문,6,depart,14,18.0,2,8,2026_1,1,1,1,0,0,0,0,0,27.0,20.0,13.333333333333334,12.5,0.0,0,0,0
2026_04_23,아이파크정문,6,depart,14,33.0,3,8,2026_1,1,1,1,0,0,0,1,1,18.0,14.0,16.666666666666668,16.0,0.0,0,0,0
2026_04_24,아이파크정문,6,depart,14,34.0,4,8,2026_1,1,1,1,0,0,0,1,0,33.0,8.0,26.0,15.9,0.0,0,0,0
2025_03_05,아이파크정문,6,depart,15,26.0,2,1,2025_1,1,0,0,0,0,0,1,0,,,,3.1,0.1,0,1,0
2025_03_06,아이파크정문,6,depart,15,31.0,3,1,2025_1,1,0,0,0,0,0,1,0,26.0,,26.0,2.6,0.0,0,1,0
2025_03_07,아이파크정문,6,depart,15,9.0,4,1,2025_1,1,0,0,0,0,0,0,0,31.0,,28.5,2.1,0.0,0,1,0
2025_03_10,아이파크정문,6,depart,15,38.0,0,2,2025_1,1,0,0,0,0,0,1,0,9.0,,22.0,4.8,0.0,0,1,0
2025_03_12,아이파크정문,6,depart,15,76.0,2,2,2025_1,1,0,0,0,0,0,1,1,38.0,,26.0,6.6,0.0,0,0,0
2025_03_13,아이파크정문,6,depart,15,67.0,3,2,2025_1,1,0,0,0,0,0,1,1,76.0,26.0,41.0,6.5,0.0,0,0,0
2025_03_14,아이파크정문,6,depart,15,73.0,4,2,2025_1,1,0,0,0,0,0,1,1,67.0,31.0,60.333333333333336,10.4,0.0,0,0,0
2025_03_17,아이파크정문,6,depart,15,40.0,0,3,2025_1,1,0,0,0,0,0,1,0,73.0,9.0,72.0,1.2,0.0,0,1,0
2025_03_18,아이파크정문,6,depart,15,72.0,1,3,2025_1,1,0,0,0,0,0,1,1,40.0,38.0,60.0,0.5,7.4,1,1,0
2025_03_19,아이파크정문,6,depart,15,72.0,2,3,2025_1,1,0,0,0,0,0,1,1,72.0,76.0,61.666666666666664,-0.6,0.0,0,1,0
2025_03_20,아이파크정문,6,depart,15,57.0,3,3,2025_1,1,0,0,0,0,0,1,1,72.0,67.0,61.333333333333336,5.2,0.0,0,0,0
2025_03_21,아이파크정문,6,depart,15,51.0,4,3,2025_1,1,0,0,0,0,0,1,1,57.0,73.0,67.0,8.7,0.0,0,0,0
2025_03_24,아이파크정문,6,depart,15,31.0,0,4,2025_1,1,0,0,0,0,0,0,0,51.0,40.0,60.0,12.8,0.0,0,0,0
2025_03_25,아이파크정문,6,depart,15,41.0,1,4,2025_1,1,0,0,0,0,0,1,0,31.0,72.0,46.333333333333336,10.5,0.0,0,0,0
2025_03_26,아이파크정문,6,depart,15,60.0,2,4,2025_1,1,0,0,0,0,0,1,1,41.0,72.0,41.0,12.3,0.0,0,0,0
2025_03_27,아이파크정문,6,depart,15,20.0,3,4,2025_1,1,0,0,0,0,0,1,1,60.0,57.0,44.0,12.8,1.0,1,0,0
2025_03_28,아이파크정문,6,depart,15,65.0,4,4,2025_1,1,0,0,0,0,0,1,1,20.0,51.0,40.333333333333336,6.0,0.0,0,0,0
2025_03_31,아이파크정문,6,depart,15,45.0,0,5,2025_1,1,0,0,0,0,0,1,0,65.0,31.0,48.333333333333336,4.8,0.0,0,1,0
2025_04_01,아이파크정문,6,depart,15,37.0,1,5,2025_1,1,0,0,0,0,0,1,0,45.0,41.0,43.333333333333336,6.7,0.0,0,0,0
2025_04_02,아이파크정문,6,depart,15,38.0,2,5,2025_1,1,0,0,0,0,0,1,0,37.0,60.0,49.0,6.0,0.9,1,0,0
2025_04_03,아이파크정문,6,depart,15,25.0,3,5,2025_1,1,0,0,0,0,0,0,0,38.0,20.0,40.0,6.7,0.0,0,0,0
2025_04_04,아이파크정문,6,depart,15,31.0,4,5,2025_1,1,0,0,0,0,0,1,0,25.0,65.0,33.333333333333336,7.9,0.0,0,0,0
2025_04_07,아이파크정문,6,depart,15,18.0,0,6,2025_1,1,0,0,0,1,0,0,0,31.0,45.0,31.333333333333332,10.5,0.0,0,0,0
